#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36C31
#Date Time: 2025-01-07 22:35:35.285
#Sample rate: 1e+08Hz
#Samples: 16384

Time (s),ser3,ser1,ser2,rclk,clk,Bus
4.134e-05,1,0,0,1,0,h00
4.135e-05,1,0,0,1,0,h00
4.136e-05,1,0,0,1,0,h00
4.137e-05,1,0,0,1,0,h00
4.138e-05,1,0,0,1,0,h00
4.139e-05,1,0,0,1,0,h00
4.14e-05,1,0,0,1,0,h00
4.141e-05,1,0,0,1,1,h00
4.142e-05,1,0,0,1,1,h00
4.143e-05,1,0,0,1,1,h00
4.144e-05,1,0,0,1,1,h00
4.145e-05,1,0,0,1,1,h00
4.146e-05,1,0,0,1,1,h00
4.147e-05,1,0,0,1,0,h00
4.148e-05,1,0,0,1,0,h00
4.149e-05,1,0,0,1,0,h00
4.15e-05,1,0,0,1,0,h00
4.151e-05,1,0,0,1,0,h00
4.152e-05,1,0,0,1,0,h00
4.153e-05,1,0,0,1,0,h00
4.154e-05,1,0,0,1,1,h00
4.155e-05,1,0,0,1,1,h00
4.156e-05,1,0,0,1,1,h00
4.157e-05,1,0,0,1,1,h00
4.158e-05,1,0,0,1,1,h00
4.159e-05,1,0,0,1,1,h00
4.16e-05,1,0,0,1,0,h00
4.161e-05,1,0,0,1,0,h00
4.162e-05,1,0,0,1,0,h00
4.163e-05,1,0,0,1,0,h00
4.164e-05,1,0,0,1,0,h00
4.165e-05,1,0,0,1,0,h00
4.166e-05,1,0,0,1,1,h00
4.167e-05,1,0,0,1,1,h00
4.168e-05,1,0,0,1,1,h00
4.169e-05,1,0,0,1,1,h00
4.17e-05,1,0,0,1,1,h00
4.171e-05,1,0,0,1,1,h00
4.172e-05,1,0,0,1,1,h00
4.173e-05,0,0,0,1,0,h00
4.174e-05,0,0,0,1,0,h00
4.175e-05,0,0,0,1,0,h00
4.176e-05,0,0,0,1,0,h00
4.177e-05,0,0,0,1,0,h00
4.178e-05,0,0,0,1,0,h00
4.179e-05,0,0,0,1,1,h00
4.18e-05,0,0,0,1,1,h00
4.181e-05,0,0,0,1,1,h00
4.182e-05,0,0,0,1,1,h00
4.183e-05,0,0,0,1,1,h00
4.184e-05,0,0,0,1,1,h00
4.185e-05,0,0,0,1,1,h00
4.186e-05,1,0,0,1,0,h00
4.187e-05,1,0,0,1,0,h00
4.188e-05,1,0,0,1,0,h00
4.189e-05,1,0,0,1,0,h00
4.19e-05,1,0,0,1,0,h00
4.191e-05,1,0,0,1,0,h00
4.192e-05,1,0,0,1,1,h00
4.193e-05,1,0,0,1,1,h00
4.194e-05,1,0,0,1,1,h00
4.195e-05,1,0,0,1,1,h00
4.196e-05,1,0,0,1,1,h00
4.197e-05,1,0,0,1,1,h00
4.198e-05,0,0,0,1,0,h00
4.199e-05,0,0,0,1,0,h00
4.2e-05,0,0,0,1,0,h00
4.201e-05,0,0,0,1,0,h00
4.202e-05,0,0,0,1,0,h00
4.203e-05,0,0,0,1,0,h00
4.204e-05,0,0,0,1,0,h00
4.205e-05,0,0,0,1,1,h00
4.206e-05,0,0,0,1,1,h00
4.207e-05,0,0,0,1,1,h00
4.208e-05,0,0,0,1,1,h00
4.209e-05,0,0,0,1,1,h00
4.21e-05,0,0,0,1,1,h00
4.211e-05,0,0,0,0,0,hCD
4.212e-05,0,0,0,0,0,hCD
4.213e-05,0,0,0,0,0,hCD
4.214e-05,0,0,0,0,0,hCD
4.215e-05,0,0,0,0,0,hCD
4.216e-05,0,0,0,0,0,hCD
4.217e-05,0,0,0,0,0,hCD
4.218e-05,0,0,0,0,1,hCD
4.219e-05,0,0,0,0,1,hCD
4.22e-05,0,0,0,0,1,hCD
4.221e-05,0,0,0,0,1,hCD
4.222e-05,0,0,0,0,1,hCD
4.223e-05,0,0,0,0,1,hCD
4.224e-05,0,0,0,1,0,h00
4.225e-05,0,0,0,1,0,h00
4.226e-05,0,0,0,1,0,h00
4.227e-05,0,0,0,1,0,h00
4.228e-05,0,0,0,1,0,h00
4.229e-05,0,0,0,1,0,h00
4.23e-05,0,0,0,1,1,h00
4.231e-05,0,0,0,1,1,h00
4.232e-05,0,0,0,1,1,h00
4.233e-05,0,0,0,1,1,h00
4.234e-05,0,0,0,1,1,h00
4.235e-05,0,0,0,1,1,h00
4.236e-05,0,0,0,1,1,h00
4.237e-05,1,0,0,1,0,h00
4.238e-05,1,0,0,1,0,h00
4.239e-05,1,0,0,1,0,h00
4.24e-05,1,0,0,1,0,h00
4.241e-05,1,0,0,1,0,h00
4.242e-05,1,0,0,1,0,h00
4.243e-05,1,0,0,1,1,h00
4.244e-05,1,0,0,1,1,h00
4.245e-05,1,0,0,1,1,h00
4.246e-05,1,0,0,1,1,h00
4.247e-05,1,0,0,1,1,h00
4.248e-05,1,0,0,1,1,h00
4.249e-05,1,0,0,1,1,h00
4.25e-05,1,0,0,1,0,h00
4.251e-05,1,0,0,1,0,h00
4.252e-05,1,0,0,1,0,h00
4.253e-05,1,0,0,1,0,h00
4.254e-05,1,0,0,1,0,h00
4.255e-05,1,0,0,1,0,h00
4.256e-05,1,0,0,1,1,h00
4.257e-05,1,0,0,1,1,h00
4.258e-05,1,0,0,1,1,h00
4.259e-05,1,0,0,1,1,h00
4.26e-05,1,0,0,1,1,h00
4.261e-05,1,0,0,1,1,h00
4.262e-05,1,0,0,1,0,h00
4.263e-05,1,0,0,1,0,h00
4.264e-05,1,0,0,1,0,h00
4.265e-05,1,0,0,1,0,h00
4.266e-05,1,0,0,1,0,h00
4.267e-05,1,0,0,1,0,h00
4.268e-05,1,0,0,1,0,h00
4.269e-05,1,0,0,1,1,h00
4.27e-05,1,0,0,1,1,h00
4.271e-05,1,0,0,1,1,h00
4.272e-05,1,0,0,1,1,h00
4.273e-05,1,0,0,1,1,h00
4.274e-05,1,0,0,1,1,h00
4.275e-05,0,0,0,1,0,h00
4.276e-05,0,0,0,1,0,h00
4.277e-05,0,0,0,1,0,h00
4.278e-05,0,0,0,1,0,h00
4.279e-05,0,0,0,1,0,h00
4.28e-05,0,0,0,1,0,h00
4.281e-05,0,0,0,1,0,h00
4.282e-05,0,0,0,1,1,h00
4.283e-05,0,0,0,1,1,h00
4.284e-05,0,0,0,1,1,h00
4.285e-05,0,0,0,1,1,h00
4.286e-05,0,0,0,1,1,h00
4.287e-05,0,0,0,1,1,h00
4.288e-05,1,0,0,1,0,h00
4.289e-05,1,0,0,1,0,h00
4.29e-05,1,0,0,1,0,h00
4.291e-05,1,0,0,1,0,h00
4.292e-05,1,0,0,1,0,h00
4.293e-05,1,0,0,1,0,h00
4.294e-05,1,0,0,1,1,h00
4.295e-05,1,0,0,1,1,h00
4.296e-05,1,0,0,1,1,h00
4.297e-05,1,0,0,1,1,h00
4.298e-05,1,0,0,1,1,h00
4.299e-05,1,0,0,1,1,h00
4.3e-05,1,0,0,1,1,h00
4.301e-05,0,0,0,1,0,h00
4.302e-05,0,0,0,1,0,h00
4.303e-05,0,0,0,1,0,h00
4.304e-05,0,0,0,1,0,h00
4.305e-05,0,0,0,1,0,h00
4.306e-05,0,0,0,1,0,h00
4.307e-05,0,0,0,1,1,h00
4.308e-05,0,0,0,1,1,h00
4.309e-05,0,0,0,1,1,h00
4.31e-05,0,0,0,1,1,h00
4.311e-05,0,0,0,1,1,h00
4.312e-05,0,0,0,1,1,h00
4.313e-05,0,0,0,1,1,h00
4.314e-05,0,0,0,0,0,h00
4.315e-05,0,0,0,0,0,h00
4.316e-05,0,0,0,0,0,h00
4.317e-05,0,0,0,0,0,h00
4.318e-05,0,0,0,0,0,h00
4.319e-05,0,0,0,0,0,h00
4.32e-05,0,0,0,0,1,h00
4.321e-05,0,0,0,0,1,h00
4.322e-05,0,0,0,0,1,h00
4.323e-05,0,0,0,0,1,h00
4.324e-05,0,0,0,0,1,h00
4.325e-05,0,0,0,0,1,h00
4.326e-05,0,0,0,1,0,h00
4.327e-05,0,0,0,1,0,h00
4.328e-05,0,0,0,1,0,h00
4.329e-05,0,0,0,1,0,h00
4.33e-05,0,0,0,1,0,h00
4.331e-05,0,0,0,1,0,h00
4.332e-05,0,0,0,1,0,h00
4.333e-05,0,0,0,1,1,h00
4.334e-05,0,0,0,1,1,h00
4.335e-05,0,0,0,1,1,h00
4.336e-05,0,0,0,1,1,h00
4.337e-05,0,0,0,1,1,h00
4.338e-05,0,0,0,1,1,h00
4.339e-05,0,0,0,1,0,h00
4.34e-05,0,0,0,1,0,h00
4.341e-05,0,0,0,1,0,h00
4.342e-05,0,0,0,1,0,h00
4.343e-05,0,0,0,1,0,h00
4.344e-05,0,0,0,1,0,h00
4.345e-05,0,0,0,1,0,h00
4.346e-05,0,0,0,1,1,h00
4.347e-05,0,0,0,1,1,h00
4.348e-05,0,0,0,1,1,h00
4.349e-05,0,0,0,1,1,h00
4.35e-05,0,0,0,1,1,h00
4.351e-05,0,0,0,1,1,h00
4.352e-05,0,0,0,1,0,h00
4.353e-05,0,0,0,1,0,h00
4.354e-05,0,0,0,1,0,h00
4.355e-05,0,0,0,1,0,h00
4.356e-05,0,0,0,1,0,h00
4.357e-05,0,0,0,1,0,h00
4.358e-05,0,0,0,1,1,h00
4.359e-05,0,0,0,1,1,h00
4.36e-05,0,0,0,1,1,h00
4.361e-05,0,0,0,1,1,h00
4.362e-05,0,0,0,1,1,h00
4.363e-05,0,0,0,1,1,h00
4.364e-05,0,0,0,1,1,h00
4.365e-05,0,0,0,1,0,h00
4.366e-05,0,0,0,1,0,h00
4.367e-05,0,0,0,1,0,h00
4.368e-05,0,0,0,1,0,h00
4.369e-05,0,0,0,1,0,h00
4.37e-05,0,0,0,1,0,h00
4.371e-05,0,0,0,1,1,h00
4.372e-05,0,0,0,1,1,h00
4.373e-05,0,0,0,1,1,h00
4.374e-05,0,0,0,1,1,h00
4.375e-05,0,0,0,1,1,h00
4.376e-05,0,0,0,1,1,h00
4.377e-05,0,0,0,1,1,h00
4.378e-05,0,0,0,1,0,h00
4.379e-05,0,0,0,1,0,h00
4.38e-05,0,0,0,1,0,h00
4.381e-05,0,0,0,1,0,h00
4.382e-05,0,0,0,1,0,h00
4.383e-05,0,0,0,1,0,h00
4.384e-05,0,0,0,1,1,h00
4.385e-05,0,0,0,1,1,h00
4.386e-05,0,0,0,1,1,h00
4.387e-05,0,0,0,1,1,h00
4.388e-05,0,0,0,1,1,h00
4.389e-05,0,0,0,1,1,h00
4.39e-05,0,0,0,1,0,h00
4.391e-05,0,0,0,1,0,h00
4.392e-05,0,0,0,1,0,h00
4.393e-05,0,0,0,1,0,h00
4.394e-05,0,0,0,1,0,h00
4.395e-05,0,0,0,1,0,h00
4.396e-05,0,0,0,1,0,h00
4.397e-05,0,0,0,1,1,h00
4.398e-05,0,0,0,1,1,h00
4.399e-05,0,0,0,1,1,h00
4.4e-05,0,0,0,1,1,h00
4.401e-05,0,0,0,1,1,h00
4.402e-05,0,0,0,1,1,h00
4.403e-05,0,0,0,1,0,h00
4.404e-05,0,0,0,1,0,h00
4.405e-05,0,0,0,1,0,h00
4.406e-05,0,0,0,1,0,h00
4.407e-05,0,0,0,1,0,h00
4.408e-05,0,0,0,1,0,h00
4.409e-05,0,0,0,1,0,h00
4.41e-05,0,0,0,1,1,h00
4.411e-05,0,0,0,1,1,h00
4.412e-05,0,0,0,1,1,h00
4.413e-05,0,0,0,1,1,h00
4.414e-05,0,0,0,1,1,h00
4.415e-05,0,0,0,1,1,h00
4.416e-05,0,0,0,1,0,h00
4.417e-05,0,0,0,1,0,h00
4.418e-05,0,0,0,1,0,h00
4.419e-05,0,0,0,1,0,h00
4.42e-05,0,0,0,1,0,h00
4.421e-05,0,0,0,1,0,h00
4.422e-05,0,0,0,1,1,h00
4.423e-05,0,0,0,1,1,h00
4.424e-05,0,0,0,1,1,h00
4.425e-05,0,0,0,1,1,h00
4.426e-05,0,0,0,1,1,h00
4.427e-05,0,0,0,1,1,h00
4.428e-05,0,0,0,1,1,h00
4.429e-05,0,0,0,1,0,h00
4.43e-05,0,0,0,1,0,h00
4.431e-05,0,0,0,1,0,h00
4.432e-05,0,0,0,1,0,h00
4.433e-05,0,0,0,1,0,h00
4.434e-05,0,0,0,1,0,h00
4.435e-05,0,0,0,1,1,h00
4.436e-05,0,0,0,1,1,h00
4.437e-05,0,0,0,1,1,h00
4.438e-05,0,0,0,1,1,h00
4.439e-05,0,0,0,1,1,h00
4.44e-05,0,0,0,1,1,h00
4.441e-05,0,0,0,1,1,h00
4.442e-05,0,0,0,1,0,h00
4.443e-05,0,0,0,1,0,h00
4.444e-05,0,0,0,1,0,h00
4.445e-05,0,0,0,1,0,h00
4.446e-05,0,0,0,1,0,h00
4.447e-05,0,0,0,1,0,h00
4.448e-05,0,0,0,1,1,h00
4.449e-05,0,0,0,1,1,h00
4.45e-05,0,0,0,1,1,h00
4.451e-05,0,0,0,1,1,h00
4.452e-05,0,0,0,1,1,h00
4.453e-05,0,0,0,1,1,h00
4.454e-05,0,0,0,1,0,h00
4.455e-05,0,0,0,1,0,h00
4.456e-05,0,0,0,1,0,h00
4.457e-05,0,0,0,1,0,h00
4.458e-05,0,0,0,1,0,h00
4.459e-05,0,0,0,1,0,h00
4.46e-05,0,0,0,1,0,h00
4.461e-05,0,0,0,1,1,h00
4.462e-05,0,0,0,1,1,h00
4.463e-05,0,0,0,1,1,h00
4.464e-05,0,0,0,1,1,h00
4.465e-05,0,0,0,1,1,h00
4.466e-05,0,0,0,1,1,h00
4.467e-05,0,0,0,1,0,h00
4.468e-05,0,0,0,1,0,h00
4.469e-05,0,0,0,1,0,h00
4.47e-05,0,0,0,1,0,h00
4.471e-05,0,0,0,1,0,h00
4.472e-05,0,0,0,1,0,h00
4.473e-05,0,0,0,1,0,h00
4.474e-05,0,0,0,1,1,h00
4.475e-05,0,0,0,1,1,h00
4.476e-05,0,0,0,1,1,h00
4.477e-05,0,0,0,1,1,h00
4.478e-05,0,0,0,1,1,h00
4.479e-05,0,0,0,1,1,h00
4.48e-05,0,0,0,1,0,h00
4.481e-05,0,0,0,1,0,h00
4.482e-05,0,0,0,1,0,h00
4.483e-05,0,0,0,1,0,h00
4.484e-05,0,0,0,1,0,h00
4.485e-05,0,0,0,1,0,h00
4.486e-05,0,0,0,1,1,h00
4.487e-05,0,0,0,1,1,h00
4.488e-05,0,0,0,1,1,h00
4.489e-05,0,0,0,1,1,h00
4.49e-05,0,0,0,1,1,h00
4.491e-05,0,0,0,1,1,h00
4.492e-05,0,0,0,1,1,h00
4.493e-05,0,0,0,1,0,h00
4.494e-05,0,0,0,1,0,h00
4.495e-05,0,0,0,1,0,h00
4.496e-05,0,0,0,1,0,h00
4.497e-05,0,0,0,1,0,h00
4.498e-05,0,0,0,1,0,h00
4.499e-05,0,0,0,1,1,h00
4.5e-05,0,0,0,1,1,h00
4.501e-05,0,0,0,1,1,h00
4.502e-05,0,0,0,1,1,h00
4.503e-05,0,0,0,1,1,h00
4.504e-05,0,0,0,1,1,h00
4.505e-05,0,0,0,1,1,h00
4.506e-05,0,0,0,1,0,h00
4.507e-05,0,0,0,1,0,h00
4.508e-05,0,0,0,1,0,h00
4.509e-05,0,0,0,1,0,h00
4.51e-05,0,0,0,1,0,h00
4.511e-05,0,0,0,1,0,h00
4.512e-05,0,0,0,1,1,h00
4.513e-05,0,0,0,1,1,h00
4.514e-05,0,0,0,1,1,h00
4.515e-05,0,0,0,1,1,h00
4.516e-05,0,0,0,1,1,h00
4.517e-05,0,0,0,1,1,h00
4.518e-05,0,0,0,1,0,h00
4.519e-05,0,0,0,1,0,h00
4.52e-05,0,0,0,1,0,h00
4.521e-05,0,0,0,1,0,h00
4.522e-05,0,0,0,1,0,h00
4.523e-05,0,0,0,1,0,h00
4.524e-05,0,0,0,1,0,h00
4.525e-05,0,0,0,1,1,h00
4.526e-05,0,0,0,1,1,h00
4.527e-05,0,0,0,1,1,h00
4.528e-05,0,0,0,1,1,h00
4.529e-05,0,0,0,1,1,h00
4.53e-05,0,0,0,1,1,h00
4.531e-05,0,0,0,1,0,h00
4.532e-05,0,0,0,1,0,h00
4.533e-05,0,0,0,1,0,h00
4.534e-05,0,0,0,1,0,h00
4.535e-05,0,0,0,1,0,h00
4.536e-05,0,0,0,1,0,h00
4.537e-05,0,0,0,1,0,h00
4.538e-05,0,0,0,1,1,h00
4.539e-05,0,0,0,1,1,h00
4.54e-05,0,0,0,1,1,h00
4.541e-05,0,0,0,1,1,h00
4.542e-05,0,0,0,1,1,h00
4.543e-05,0,0,0,1,1,h00
4.544e-05,0,0,0,1,0,h00
4.545e-05,0,0,0,1,0,h00
4.546e-05,0,0,0,1,0,h00
4.547e-05,0,0,0,1,0,h00
4.548e-05,0,0,0,1,0,h00
4.549e-05,0,0,0,1,0,h00
4.55e-05,0,0,0,1,1,h00
4.551e-05,0,0,0,1,1,h00
4.552e-05,0,0,0,1,1,h00
4.553e-05,0,0,0,1,1,h00
4.554e-05,0,0,0,1,1,h00
4.555e-05,0,0,0,1,1,h00
4.556e-05,0,0,0,1,1,h00
4.557e-05,0,0,0,1,0,h00
4.558e-05,0,0,0,1,0,h00
4.559e-05,0,0,0,1,0,h00
4.56e-05,0,0,0,1,0,h00
4.561e-05,0,0,0,1,0,h00
4.562e-05,0,0,0,1,0,h00
4.563e-05,0,0,0,1,1,h00
4.564e-05,0,0,0,1,1,h00
4.565e-05,0,0,0,1,1,h00
4.566e-05,0,0,0,1,1,h00
4.567e-05,0,0,0,1,1,h00
4.568e-05,0,0,0,1,1,h00
4.569e-05,0,0,0,1,1,h00
4.57e-05,0,0,0,1,0,h00
4.571e-05,0,0,0,1,0,h00
4.572e-05,0,0,0,1,0,h00
4.573e-05,0,0,0,1,0,h00
4.574e-05,0,0,0,1,0,h00
4.575e-05,0,0,0,1,0,h00
4.576e-05,0,0,0,1,1,h00
4.577e-05,0,0,0,1,1,h00
4.578e-05,0,0,0,1,1,h00
4.579e-05,0,0,0,1,1,h00
4.58e-05,0,0,0,1,1,h00
4.581e-05,0,0,0,1,1,h00
4.582e-05,0,0,0,1,0,h00
4.583e-05,0,0,0,1,0,h00
4.584e-05,0,0,0,1,0,h00
4.585e-05,0,0,0,1,0,h00
4.586e-05,0,0,0,1,0,h00
4.587e-05,0,0,0,1,0,h00
4.588e-05,0,0,0,1,0,h00
4.589e-05,0,0,0,1,1,h00
4.59e-05,0,0,0,1,1,h00
4.591e-05,0,0,0,1,1,h00
4.592e-05,0,0,0,1,1,h00
4.593e-05,0,0,0,1,1,h00
4.594e-05,0,0,0,1,1,h00
4.595e-05,0,0,0,1,0,h00
4.596e-05,0,0,0,1,0,h00
4.597e-05,0,0,0,1,0,h00
4.598e-05,0,0,0,1,0,h00
4.599e-05,0,0,0,1,0,h00
4.6e-05,0,0,0,1,0,h00
4.601e-05,0,0,0,1,0,h00
4.602e-05,0,0,0,1,1,h00
4.603e-05,0,0,0,1,1,h00
4.604e-05,0,0,0,1,1,h00
4.605e-05,0,0,0,1,1,h00
4.606e-05,0,0,0,1,1,h00
4.607e-05,0,0,0,1,1,h00
4.608e-05,0,0,0,1,0,h00
4.609e-05,0,0,0,1,0,h00
4.61e-05,0,0,0,1,0,h00
4.611e-05,0,0,0,1,0,h00
4.612e-05,0,0,0,1,0,h00
4.613e-05,0,0,0,1,0,h00
4.614e-05,0,0,0,1,1,h00
4.615e-05,0,0,0,1,1,h00
4.616e-05,0,0,0,1,1,h00
4.617e-05,0,0,0,1,1,h00
4.618e-05,0,0,0,1,1,h00
4.619e-05,0,0,0,1,1,h00
4.62e-05,0,0,0,1,1,h00
4.621e-05,0,0,0,1,0,h00
4.622e-05,0,0,0,1,0,h00
4.623e-05,0,0,0,1,0,h00
4.624e-05,0,0,0,1,0,h00
4.625e-05,0,0,0,1,0,h00
4.626e-05,0,0,0,1,0,h00
4.627e-05,0,0,0,1,1,h00
4.628e-05,0,0,0,1,1,h00
4.629e-05,0,0,0,1,1,h00
4.63e-05,0,0,0,1,1,h00
4.631e-05,0,0,0,1,1,h00
4.632e-05,0,0,0,1,1,h00
4.633e-05,0,0,0,1,1,h00
4.634e-05,0,0,0,1,0,h00
4.635e-05,0,0,0,1,0,h00
4.636e-05,0,0,0,1,0,h00
4.637e-05,0,0,0,1,0,h00
4.638e-05,0,0,0,1,0,h00
4.639e-05,0,0,0,1,0,h00
4.64e-05,0,0,0,1,1,h00
4.641e-05,0,0,0,1,1,h00
4.642e-05,0,0,0,1,1,h00
4.643e-05,0,0,0,1,1,h00
4.644e-05,0,0,0,1,1,h00
4.645e-05,0,0,0,1,1,h00
4.646e-05,0,0,0,1,0,h00
4.647e-05,0,0,0,1,0,h00
4.648e-05,0,0,0,1,0,h00
4.649e-05,0,0,0,1,0,h00
4.65e-05,0,0,0,1,0,h00
4.651e-05,0,0,0,1,0,h00
4.652e-05,0,0,0,1,0,h00
4.653e-05,0,0,0,1,1,h00
4.654e-05,0,0,0,1,1,h00
4.655e-05,0,0,0,1,1,h00
4.656e-05,0,0,0,1,1,h00
4.657e-05,0,0,0,1,1,h00
4.658e-05,0,0,0,1,1,h00
4.659e-05,0,0,0,1,0,h00
4.66e-05,0,0,0,1,0,h00
4.661e-05,0,0,0,1,0,h00
4.662e-05,0,0,0,1,0,h00
4.663e-05,0,0,0,1,0,h00
4.664e-05,0,0,0,1,0,h00
4.665e-05,0,0,0,1,0,h00
4.666e-05,0,0,0,1,1,h00
4.667e-05,0,0,0,1,1,h00
4.668e-05,0,0,0,1,1,h00
4.669e-05,0,0,0,1,1,h00
4.67e-05,0,0,0,1,1,h00
4.671e-05,0,0,0,1,1,h00
4.672e-05,0,0,0,1,0,h00
4.673e-05,0,0,0,1,0,h00
4.674e-05,0,0,0,1,0,h00
4.675e-05,0,0,0,1,0,h00
4.676e-05,0,0,0,1,0,h00
4.677e-05,0,0,0,1,0,h00
4.678e-05,0,0,0,1,1,h00
4.679e-05,0,0,0,1,1,h00
4.68e-05,0,0,0,1,1,h00
4.681e-05,0,0,0,1,1,h00
4.682e-05,0,0,0,1,1,h00
4.683e-05,0,0,0,1,1,h00
4.684e-05,0,0,0,1,1,h00
4.685e-05,0,0,0,1,0,h00
4.686e-05,0,0,0,1,0,h00
4.687e-05,0,0,0,1,0,h00
4.688e-05,0,0,0,1,0,h00
4.689e-05,0,0,0,1,0,h00
4.69e-05,0,0,0,1,0,h00
4.691e-05,0,0,0,1,1,h00
4.692e-05,0,0,0,1,1,h00
4.693e-05,0,0,0,1,1,h00
4.694e-05,0,0,0,1,1,h00
4.695e-05,0,0,0,1,1,h00
4.696e-05,0,0,0,1,1,h00
4.697e-05,0,0,0,1,1,h00
4.698e-05,0,0,0,1,0,h00
4.699e-05,0,0,0,1,0,h00
4.7e-05,0,0,0,1,0,h00
4.701e-05,0,0,0,1,0,h00
4.702e-05,0,0,0,1,0,h00
4.703e-05,0,0,0,1,0,h00
4.704e-05,0,0,0,1,1,h00
4.705e-05,0,0,0,1,1,h00
4.706e-05,0,0,0,1,1,h00
4.707e-05,0,0,0,1,1,h00
4.708e-05,0,0,0,1,1,h00
4.709e-05,0,0,0,1,1,h00
4.71e-05,0,0,0,1,0,h00
4.711e-05,0,0,0,1,0,h00
4.712e-05,0,0,0,1,0,h00
4.713e-05,0,0,0,1,0,h00
4.714e-05,0,0,0,1,0,h00
4.715e-05,0,0,0,1,0,h00
4.716e-05,0,0,0,1,0,h00
4.717e-05,0,0,0,1,1,h00
4.718e-05,0,0,0,1,1,h00
4.719e-05,0,0,0,1,1,h00
4.72e-05,0,0,0,1,1,h00
4.721e-05,0,0,0,1,1,h00
4.722e-05,0,0,0,1,1,h00
4.723e-05,0,0,0,1,0,h00
4.724e-05,0,0,0,1,0,h00
4.725e-05,0,0,0,1,0,h00
4.726e-05,0,0,0,1,0,h00
4.727e-05,0,0,0,1,0,h00
4.728e-05,0,0,0,1,0,h00
4.729e-05,0,0,0,1,0,h00
4.73e-05,0,0,0,1,1,h00
4.731e-05,0,0,0,1,1,h00
4.732e-05,0,0,0,1,1,h00
4.733e-05,0,0,0,1,1,h00
4.734e-05,0,0,0,1,1,h00
4.735e-05,0,0,0,1,1,h00
4.736e-05,0,0,0,1,0,h00
4.737e-05,0,0,0,1,0,h00
4.738e-05,0,0,0,1,0,h00
4.739e-05,0,0,0,1,0,h00
4.74e-05,0,0,0,1,0,h00
4.741e-05,0,0,0,1,0,h00
4.742e-05,0,0,0,1,1,h00
4.743e-05,0,0,0,1,1,h00
4.744e-05,0,0,0,1,1,h00
4.745e-05,0,0,0,1,1,h00
4.746e-05,0,0,0,1,1,h00
4.747e-05,0,0,0,1,1,h00
4.748e-05,0,0,0,1,1,h00
4.749e-05,0,0,0,1,0,h00
4.75e-05,0,0,0,1,0,h00
4.751e-05,0,0,0,1,0,h00
4.752e-05,0,0,0,1,0,h00
4.753e-05,0,0,0,1,0,h00
4.754e-05,0,0,0,1,0,h00
4.755e-05,0,0,0,1,1,h00
4.756e-05,0,0,0,1,1,h00
4.757e-05,0,0,0,1,1,h00
4.758e-05,0,0,0,1,1,h00
4.759e-05,0,0,0,1,1,h00
4.76e-05,0,0,0,1,1,h00
4.761e-05,0,0,0,1,1,h00
4.762e-05,0,0,0,1,0,h00
4.763e-05,0,0,0,1,0,h00
4.764e-05,0,0,0,1,0,h00
4.765e-05,0,0,0,1,0,h00
4.766e-05,0,0,0,1,0,h00
4.767e-05,0,0,0,1,0,h00
4.768e-05,0,0,0,1,1,h00
4.769e-05,0,0,0,1,1,h00
4.77e-05,0,0,0,1,1,h00
4.771e-05,0,0,0,1,1,h00
4.772e-05,0,0,0,1,1,h00
4.773e-05,0,0,0,1,1,h00
4.774e-05,0,0,0,1,0,h00
4.775e-05,0,0,0,1,0,h00
4.776e-05,0,0,0,1,0,h00
4.777e-05,0,0,0,1,0,h00
4.778e-05,0,0,0,1,0,h00
4.779e-05,0,0,0,1,0,h00
4.78e-05,0,0,0,1,0,h00
4.781e-05,0,0,0,1,1,h00
4.782e-05,0,0,0,1,1,h00
4.783e-05,0,0,0,1,1,h00
4.784e-05,0,0,0,1,1,h00
4.785e-05,0,0,0,1,1,h00
4.786e-05,0,0,0,1,1,h00
4.787e-05,0,0,0,1,0,h00
4.788e-05,0,0,0,1,0,h00
4.789e-05,0,0,0,1,0,h00
4.79e-05,0,0,0,1,0,h00
4.791e-05,0,0,0,1,0,h00
4.792e-05,0,0,0,1,0,h00
4.793e-05,0,0,0,1,0,h00
4.794e-05,0,0,0,1,1,h00
4.795e-05,0,0,0,1,1,h00
4.796e-05,0,0,0,1,1,h00
4.797e-05,0,0,0,1,1,h00
4.798e-05,0,0,0,1,1,h00
4.799e-05,0,0,0,1,1,h00
4.8e-05,0,0,0,1,0,h00
4.801e-05,0,0,0,1,0,h00
4.802e-05,0,0,0,1,0,h00
4.803e-05,0,0,0,1,0,h00
4.804e-05,0,0,0,1,0,h00
4.805e-05,0,0,0,1,0,h00
4.806e-05,0,0,0,1,1,h00
4.807e-05,0,0,0,1,1,h00
4.808e-05,0,0,0,1,1,h00
4.809e-05,0,0,0,1,1,h00
4.81e-05,0,0,0,1,1,h00
4.811e-05,0,0,0,1,1,h00
4.812e-05,0,0,0,1,1,h00
4.813e-05,0,0,0,1,0,h00
4.814e-05,0,0,0,1,0,h00
4.815e-05,0,0,0,1,0,h00
4.816e-05,0,0,0,1,0,h00
4.817e-05,0,0,0,1,0,h00
4.818e-05,0,0,0,1,0,h00
4.819e-05,0,0,0,1,1,h00
4.82e-05,0,0,0,1,1,h00
4.821e-05,0,0,0,1,1,h00
4.822e-05,0,0,0,1,1,h00
4.823e-05,0,0,0,1,1,h00
4.824e-05,0,0,0,1,1,h00
4.825e-05,0,0,0,1,1,h00
